group,lyrics_title,lyrics_text
Charlie Brown Jr.,Cidade Grande," As coisas foram acontecendo sem que eu pudesse perceber  o desapego do maior interessado que era eu Perdi tudo que era meu de repente o mundo inteiro me esqueceu  O groove é a lenda. Não, não quero que me entenda  Mas quero que respeite o que foi feito com suor  A história foi feita, a rua é minha seita  E isso quer dizer que hoje eu me sinto bem melhor Sem pensar, sem imaginar  no que viria a ser melhor, yeah Cidade grande Eu só vi gesticular, mas não Não deu pra escutar não Vidas distantes, yeah As coisas foram acontecendo sem que eu pudesse perceber  o desapego do maior interessado que era eu Perdi tudo que era meu de repente o mundo inteiro me esqueceu  O groove é a lenda. Não, não peço que me entenda  Mas quero que respeite o que foi feito com suor  A história foi feita, a rua é minha seita  E isso quer dizer que hoje eu me sinto bem melhor Sem pensar, sem imaginar no que viria a ser melhor, yeah Cidade grande Eu só vi gesticular, mas não Não deu pra escutar não Vidas distantes, yeah Eu vou viver nas nuvens..."
Charlie Brown Jr.,Com A Boca Amargando," Tudo estava num momento bom Eu só pensava em me divertir Tudo estava num momento bom Mas começaram a me seguir Dez horas com o gosto amargo Com o punhal no meu coração Os olhos dela são da cor do mar Mas são gelados como a solidão Fui eu quem consumi ela até o fim Fui eu quem amava ela tanto assim O poço da loucura é muito fundo O jardim da insanidade, cabe eu, você e todo mundo Quando você não mais servir, eles vão te esquecer Mais ai ganha quem sabe perder Tudo estava num momento bom Eu só pensava em me divertir Tudo estava num momento bom Mas começaram a me seguir Dez horas com o gosto amargo Com o punhal no meu coração Os olhos dela são da cor do mar Mas são gelados como a solidão Fui eu quem amava ela tanto assim Fui eu que consumi ela até o fim Sem neurose, cada um sabe o dom, E o dom é o tamanho da dose Não tenho explicações a fazer Quem sabe de mim sou eu Quem sabe de você, é você Quem foi que ficar vai ficar Quem foi de correr, vai correr Você não pode se fechar para o mundo Por medo de se machucar Se não você vai se machucar por não viver Viva todo dia, viva devagar Ande pelo submundo, mas saiba voltar Viva pela vida, viva pra mudar Viva pelo mundo, o valor só ali está Fui eu que consumi ela até o fim Fui eu que matei ela no jardim Sem medo do preço que tenho que pagar Sem medo de eu ter me tornado um alvo No fim da colheita, sim, eu serei salvo Hoje eu só procuro a minha paz uma alma sem sonho se torna objeto do incerto Hoje eu só caminho pelo certoHoje eu só procuro a minha paz Hoje eu só caminho pelo certo Fui eu quem amava ela tanto assim Que consumi ela até o fim Hoje eu só procuro a minha paz Paz Paz...."
Charlie Brown Jr.,"Com Minha Loucura Faço Meu Dinheiro, Com Meu Dinheiro Faço Minhas Loucuras"," Eu mergulhei fundo, tomei de tudo pra tentar chegar Ao fim de um poço de um mundo sujo Que só me impõe princípios, objetos, valores falidos Princípio, objetos de valores falidos Manipulam pessoas, colecionam inimigos Demorei a enxergar por conta das respostas Que eu não tinha naquela hora Mas se eu pudesse enxergar há muito tempo Eu já estaria na boa como estou Como estou agora Como estou agora... As flores são bonitas em qualquer lugar do mundo Muita gente tem forma mas não tem conteúdo Eu não sou alienado, eu não vivo esse absurdo Eu conheço o fim da linha, eu renasci no submundo Quando eu jogo, eu jogo mesmo Quando eu ganho, eu ganho muito Demorei a enxergar por conta das respostas Que eu não tinha naquela hora mas Se eu tivesse enxergado há muito tempo Eu já estaria na boa como estou Como estou agora Como estou agora... O tempo todo a vida mostra Como quero estar feliz, Como devo estar feliz Como devo estar feliz..."
Charlie Brown Jr.,Come As You Are," Come as you are, as you were, As I want you to be As a friend, as a friend, as an old enemy Take your time, hurry up Choice is yours, don't be late Take a rest as a friend as an old memory (4x). Come dowsed in mud, soaked in bleach As I want you to be As a trend, as a friend, as an old memory (4x). And I swear that I don't have a gun No I don't have a gun (2x)."
Charlie Brown Jr.,Comigo Ninguém Tira Onda," Escrevi seu nome no meu braço, Eu não te esqueço mais, E bom cuida dessa responsa, Cuida de mim se não te largo e eu não volto mais, Comigo ninguém tira onda. Eu quero alguém que va comigo além, Me fortaleça encarar a vida, A vida e minha eu tenho vez tambem, Eu quero aproveitar a brisa. Domingo eu volto com uma sede de leão pra matar, E voce vai pagar a conta, Não vou perdoa se voce não estiver la não, Comigo ninguém tira onda. Eu quero alguém que va comigo além, Me fortaleça encarar a vida, A vida e minha eu tenho vez também, Eu quero aproveitar a brisa. Eu quero alguém que va comigo além, Me fortaleça encarar a vida, A vida e minha eu tenho fãs também, Eu quero aproveitar a brisa."
Charlie Brown Jr.,Como Tudo Deve Ser," Um belo sonho veio então despertar minha vontade Tudo vale a pena pra te reencontrar Me livrei de tudo aquilo e consegui mudar Tudo que foi feito em troca de uma amizade, mas Felicidade é poder estar Com quem você gosta em algum lugar É foda ser louco, advogado do mundo, mas Como tudo deve ser? É foda ser tachado de doido, vagabundo, mas Como tudo deve ser? Foi quando te encontrei Ouvindo o som e olhando o mar Foi quando te encontrei Ouvindo o som do mar rolar Eu não nasci ontem Nem quando, como, por onde, mas Como tudo deve ser Com as balizas do nosso sistema Sigo imprimindo meu sonho na história Como tudo deve ser Um belo sonho veio então despertar minha vontade Tudo vale a pena pra te reencontrar Me livrei de tudo aquilo e consegui mudar Tudo que foi feito em troca de uma amizade, mas Foi quando te encontrei Ouvindo o som e olhando o mar Foi quando te encontrei Ouvindo o som do mar rolar Eu não preciso de promessas E acho que você também Eu não tento ser perfeito E acho que você também Dias e noites, pensando no que fiz Eu sou um vencedor Eu lutei pelo o que eu quis Mas quando não se pode mais mudar Tanta coisa errada Vamos viver nossos sonhos Temos tão pouco tempo Foi quando te encontrei Ouvindo o som e olhando o mar Foi quando te encontrei Ouvindo o som do mar rolar Foi quando te encontrei Ouvindo o som e olhando o mar Foi quando te encontrei Ouvindo o som do mar rolar Foi quando te encontrei Ouvindo o som e olhando o mar Foi quando te encontrei Ouvindo o som do mar rolar Ouvindo o som do mar rolar"
Charlie Brown Jr.,Confisco," Dez horas da manhã, a campainha tocou O oficial de justiça logo ele avistou ""Eu tenho aqui uma intimação, o Sr. saia daqui! Mas antes eu vou confiscar o que tiver aqui. Eu quero essa TV, eu quero o som e Isso aqui, e o que mais você tiver, Hoje vou até dormir aqui. Tu não me enrola não! Tu faz orgia aqui! Tenho até pena de você, Tu tem três horas pra sair!"" ""Eu tô aqui pra te mostrar o dia D, o dia D, o dia D, o dia D Eu confisco! Eu confisco! Esse é o meu trabalho, Eu confisco! Eu confisco! Eu confisco! Eu sou da lei seu trouxa, eu confisco!"" Eu vou pra onde? Pra onde eu devo ir? Monumentos com um cheiro que ninguém agüenta Multidão de solitários que a cidade alimenta. Dez horas da manhã, a campainha tocou O oficial de justiça logo ele avistou ""Eu tenho aqui uma intimação, o Sr. saia daqui! Mas antes eu vou confiscar o que tiver aqui. Eu quero essa TV, eu quero o som e Isso aqui, e o que mais você tiver, Hoje vou até dormir aqui. Tu não me enrola não! Tu faz orgia aqui! Tô até com pena de você, Tu tem três horas pra sair!"" Eu confisco! Eu confisco! Esse é o meu trabalho, Eu confisco! Eu confisco! Eu confisco! Eu sou da lei seu trouxa, eu confisco!"" Eu tô aqui pra te mostrar o dia D, o dia D, o dia D, o dia D! Eu confisco! Eu confisco! Esse é o meu trabalho, Eu confisco! Eu confisco! Eu confisco! Eu sou da lei, seu trouxa, Eu confisco! Eu vou pra onde? Pra onde eu devo ir? Monumentos com um cheiro que ninguém agüenta Multidão de solitários que a cidade alimenta Eu vou pra onde? Pra onde eu devo ir? Monumentos com um cheiro que ninguém agüenta Multidão de solitários que a cidade alimenta Eu tô aqui pra te mostrar o dia D, o dia D, o dia D, o dia D! Eu confisco! Eu confisco! Eu confisco! Eu confisco! Eu confisco! Eu confisco! Eu confisco! Eu confisco! Eu confisco! Eu confisco! Eu confisco! Eu confisco! Eu confisco! Eu confisco! Eu confisco! Eu confisco!! Já era..."
Charlie Brown Jr.,Contrastes da Vida," Ação do tempo das nossas vidas Deixou a gente sem saber por quê Ação do tempo nas nossas vidas Nos fez ganhar, nos fez perder Ação do tempo nas nossas vidas Deixou a gente sem saber por quê Mesmo os mais fortes às vezes não encontram uma saída Mesmo os mais sábios às vezes não encontram uma saída Vivendo e aprendendo a viver Com os contrastes da vida Quando tudo se torna previsível E não se espera mais da vida Ação do tempo nas nossas vidas Deixou a gente sem saber por quê Hoje eu acordei pra um sonho Mas é pra eu evoluir, seguir em frente Enfrentar a vida Deixar acontecer o que de mais está por vir Deixar fluir naturalmente É pra eu evoluir, seguir em frente Mesmo os mais fortes às vezes não encontram uma saída Mesmo os mais sábios às vezes não encontram uma saída Vivendo e aprendendo a viver Com os contrastes da vida Quando tudo se torna previsível E não se espera mais da vida Ação do tempo nas nossas vidas Deixou a gente sem saber por quê"
Charlie Brown Jr.,Coração Satânico (part. Marcelo Nova)," O diabo está solto mostrando seu novo tridente Ele está mais bonito e afiou o seu novo tridente Pra fazer sangrar a alma De toda essa gente O diabo está solto passeando com seu Chevrollet De terno e gravata ninguém desconfia quem é Vai na igreja rezar ele sabe que é preciso ter fé O diabo está solto mexendo a sua panela E a gente prova o sabor sem saber que já está dentro dela Em cada porta de casa, os cães começaram a latir É que o diabo está solto e os surdos já podem ouvir Ele vai dar em dobro tudo aquilo que você não pedir O diabo está solto cheio de boas e más intenções Ele conserva o rabo e empresta seus dois corações Um pra minha descrença e outro para suas orações O diabo está solto mexendo a sua panela E a gente prova o sabor sem saber que já está dentro dela Lá vem o diabo Nosso poço secou cem vezes e sem direção Nosso passo mudou cem vezes e sem direção Todo mundo perdido Ninguém mais presta atenção O diabo tá solto e quanto mais torto melhor É que o diabo tá torto e quanto mais solto é pior Pois quando desentorta cada vez o bicho fica maior O diabo está solto mexendo a sua panela E a gente prova o sabor sem saber que já está dentro dela O diabo tá solto já não dá pra calar a sua voz Porque da boca do inferno o poder vem da sua voz Então boa noite baby e que Deus perdoe a todos nós"
Charlie Brown Jr.,Corra Vagabundo," Corra vagabundo olha a polícia aí! Porque eu não quero ficar na cadeia o dia inteiro a noite inteira o dia passa na doideira também passa do ponto Chegamos onde deveria ser Vagabundo deitado, mão na cabeça, identidade Não minta não porque, se não vai ser pior pra você! Corra vagabundo olha a polícia aí! Corra vagabundo olha a polícia aí! yeah... Come on... Charlie Brown Junior!"
Charlie Brown Jr.,Criando Anticorpos, (Instrumental)
Charlie Brown Jr.,Cruzei Uma Doida," Cruzei uma doida, investi até o sol comer  Não consigo mais parar, sou viciado em comer, comer, comer  Mulher, tu quer me dar? Vem cá que eu faço a boa em você   É chapa branca, preta, cara! É chapa rara Tá na cara que ela quer me dar Se ela quer dar eu meto sal, eu traço tudo  Vou com ela lá pro fundo, eu vou comer, comer, comer  Ô velha chata, sai pra lá!  Skate na veia dos irmãos Traga todo mundo que encontrar Foda-se se a velha reclamar  Além do que essa zorra é à toa Tem um montão de xota boa Velha chata, sai pra lá!  Eu vou cruzar uma doida, eu vou investir até o pau comer  Não consigo mais parar, sou viciado em comer, comer, comer Mulher, tu quer me dar? Vem cá que eu faço a boa em você    Não me diga o que fazer, não me diga o que falar  Não me diga quem comer, ô, velha chata, sai pra lá!     Sai pra lá, velha chata! Aqui ninguém quer te comer  Se você chamar a polícia quem vai presa é você  Go, go, go! Go, go, go! Go, go, go! Go, go! Sai pra lá, velha chata! Aqui ninguém quer te comer  Se você chamar a polícia quem vai presa é você  Go, go, go! Go, go, go! Go, go, go! Go!"
